"id","field_name",,,
623,"BARK-PRESS OPERATOR",,,
624,"BARLEY STEEPER",,,
625,"Barmaid",,,
626,"Barman",,,
627,"BARN BOSS",,,
628,"BARREL ASSEMBLER",,,
629,"BARREL BRANDER",,,
630,"BARREL CHARRER",,,
631,"BARREL DRAINER",,,
632,"BARREL FILLER",,,
633,"BARREL FILLER I",,,
634,"BARREL FILLER II",,,
635,"BARREL FINISHER",,,
636,"BARREL INSPECTOR, TIGHT",,,
637,"BARREL LINER",,,
638,"BARREL LOADER AND CLEANER",,,
639,"BARREL MARKER",,,
640,"BARREL POLISHER, INSIDE",,,
641,"BARREL RAISER",,,
642,"BARREL REPAIRER",,,
643,"BARREL RIFLER",,,
644,"BARREL STRAIGHTENER I",,,
645,"BARREL-ASSEMBLER HELPER",,,
646,"BARREL-BRIDGE ASSEMBLER",,,
647,"BARREL-CAP SETTER",,,
648,"BARREL-CHARRER HELPER",,,
649,"BARREL-DEDENTING-MACHINE OPERATOR",,,
650,"BARREL-ENDSHAKE ADJUSTER",,,
651,"BARREL-LATHE OPERATOR, INSIDE",,,
652,"BARREL-LATHE OPERATOR, OUTSIDE",,,
653,"BARREL-RAISER HELPER",,,
654,"BARREL-RIB MATTING-MACHINE OPERATOR",,,
655,"Barrister",,,
656,"BARTENDER",,,
657,"BARTENDER HELPER",,,
658,"BASE FILLER",,,
659,"BASE REMOVER",,,
660,"BASEBALL INSPECTOR AND REPAIRER",,,
661,"BASEBALL SEWER, HAND",,,
662,"BASE-DRAW OPERATOR",,,
663,"BASE-FILLER OPERATOR",,,
664,"BASE-PLY HAND",,,
665,"BASIN OPERATOR",,,
666,"BASKET ASSEMBLER I",,,
667,"BASKET ASSEMBLER II",,,
668,"BASKET FILLER",,,
669,"BASKET GRADER",,,
670,"BASKET MENDER",,,
671,"BASKET PATCHER",,,
672,"BASTING PULLER",,,
673,"BASTING-MACHINE OPERATOR",,,
674,"BATCH FREEZER",,,
675,"BATCH MAKER",,,
676,"BATCH MIXER",,,
677,"BATCH TRUCKER",,,
678,"BATCH-AND-FURNACE OPERATOR",,,
679,"BATCH-RECORDS CLERK",,,
680,"BATCH-STILL OPERATOR I",,,
681,"BATCH-TANK CONTROLLER",,,
682,"BATH-MIX OPERATOR",,,
683,"BATTALION CHIEF",,,
684,"BATTER MIXER",,,
685,"BATTER SCALER",,,
686,"BATTER-OUT",,,
687,"BATTERY ASSEMBLER",,,
688,"BATTERY ASSEMBLER, DRY CELL",,,
689,"BATTERY ASSEMBLER, PLASTIC",,,
690,"BATTERY CHARGER",,,
691,"BATTERY CHARGER, CONVEYOR LINE",,,
692,"BATTERY INSPECTOR",,,
693,"BATTERY LOADER",,,
694,"BATTERY MAINTAINER, LARGE EMERGENCY STORAGE",,,
695,"BATTERY RECHARGER",,,
696,"BATTERY REPAIRER",,,
697,"BATTERY STACKER",,,
698,"BATTERY TESTER",,,
699,"BATTERY-CHARGER TESTER",,,
700,"BATTERY-CONTAINER-FINISHING HAND",,,
701,"BATTERY-PARTS ASSEMBLER",,,
702,"BATTERY-WRECKER OPERATOR",,,
703,"BATTING-MACHINE OPERATOR",,,
704,"BATTING-MACHINE OPERATOR, INSULATION",,,
705,"BB SHOT PACKER",,,
706,"BEACH LIFEGUARD",,,
707,"BEAD BUILDER",,,
708,"BEAD INSPECTOR",,,
709,"BEAD MAKER",,,
710,"BEAD PICKER",,,
711,"BEAD PREPARER",,,
712,"BEAD STRINGER",,,
713,"BEADER",,,
714,"BEAD-FORMING-MACHINE OPERATOR",,,
715,"BEADING SAWYER",,,
716,"BEAD-MACHINE OPERATOR",,,
717,"BEADWORKER",,,
718,"BEAM RACKER",,,
719,"BEAM-DYER OPERATOR",,,
720,"BEAMER",,,
721,"BEAMER HELPER",,,
722,"BEAMING INSPECTOR",,,
723,"BEAM-WARPER TENDER, AUTOMATIC",,,
724,"BEARING-RING ASSEMBLER",,,
725,"BEATER ENGINEER",,,
726,"BEATER OPERATOR",,,
727,"BEATER-AND-PULPER FEEDER",,,
728,"BEATER-ENGINEER HELPER",,,
729,"Beautician",,,
730,"Beauty Therapist",,,
731,"BED LASTER",,,
732,"BED OPERATOR",,,
733,"BED RUBBER",,,
734,"BED SETTER",,,
735,"BEDDER",,,
736,"BEE WORKER",,,
737,"BEEKEEPER",,,
738,"BELL CAPTAIN",,,
739,"BELL MAKER",,,
740,"BELL SPINNER",,,
741,"BELLHOP",,,
742,"BELL-NECK HAMMERER",,,
743,"BELLOWS ASSEMBLER",,,
744,"BELLOWS FILLER",,,
745,"BELLOWS MAKER",,,
746,"BELLOWS TESTER",,,
747,"BELLY BUILDER",,,
748,"BELT BUILDER",,,
749,"BELT MAKER",,,
750,"BELT PICKER",,,
751,"BELT REPAIRER",,,
752,"BELT SANDER, STONE",,,
753,"BELT-BUILDER HELPER",,,
754,"BELTING-AND-WEBBING INSPECTOR",,,
755,"BELT-MAKER HELPER",,,
756,"BELT-PRESS OPERATOR I",,,
757,"BELT-PRESS OPERATOR II",,,
758,"BENCH ASSEMBLER",,,
759,"BENCH CARPENTER",,,
760,"BENCH GRINDER",,,
761,"BENCH HAND",,,
762,"BENCH WORKER",,,
763,"BENCH WORKER, BINDING",,,
764,"BENCH WORKER, HOLLOW HANDLE",,,
765,"BENCH-MOLDER APPRENTICE",,,
766,"BENCH-SHEAR OPERATOR",,,
767,"BEN-DAY ARTIST",,,
768,"BENDER, HAND",,,
769,"BENDER, MACHINE",,,
770,"BENDING-MACHINE OPERATOR I",,,
771,"BENDING-MACHINE OPERATOR II",,,
772,"BENEFITS CLERK II",,,
773,"BENZENE-WASHER OPERATOR",,,
774,"Betting Shop",,,
775,"BEVEL POLISHER",,,
776,"BEVELER",,,
777,"BEVELER, PRINTED CIRCUIT BOARDS",,,
778,"BEVELING-AND-EDGING-MACHINE OPERATOR",,,
779,"BEVELING-AND-EDGING-MACHINE-OPERATOR HELPER",,,
780,"BEVELING-MACHINE OPERATOR",,,
781,"BIAS-CUTTING-MACHINE OPERATOR",,,
782,"BIAS-MACHINE OPERATOR",,,
783,"BIAS-MACHINE-OPERATOR HELPER",,,
784,"BIBLIOGRAPHER",,,
785,"BICYCLE REPAIRER",,,
786,"BICYCLE-RENTAL CLERK",,,
787,"Bill Poster",,,
788,"BILLET ASSEMBLER",,,
789,"BILLING CLERK",,,
790,"BILLING TYPIST",,,
791,"BILLING-CONTROL CLERK",,,
792,"BILLING-MACHINE OPERATOR",,,
793,"BILLPOSTER",,,
794,"BIN CLEANER",,,
795,"BIN FILLER",,,
796,"BIN TRIPPER OPERATOR",,,
797,"BINDER",,,
798,"BINDER AND BOX BUILDER",,,
799,"BINDER CUTTER, HAND",,,
800,"BINDER LAYER",,,
801,"BINDER SELECTOR",,,
802,"BINDER TECHNICIAN",,,
803,"BINDER, CHAINSTITCH",,,
804,"BINDER, COVERSTITCH",,,
805,"BINDER, LOCKSTITCH",,,
806,"BINDER-AND-WRAPPER PACKER",,,
807,"BINDERY WORKER",,,
808,"BINDERY-MACHINE FEEDER-OFFBEARER",,,
809,"BINDERY-MACHINE SETTER",,,
810,"BINDING CUTTER, SYNTHETIC CLOTH",,,
811,"BINDING FOLDER, MACHINE",,,
812,"BINDING PRINTER",,,
813,"Bingo Caller",,,
814,"BIOCHEMIST",,,
815,"BIOCHEMISTRY TECHNOLOGIST",,,
816,"BIOGRAPHER",,,
817,"BIOLOGICAL AIDE",,,
818,"BIOLOGICAL PHOTOGRAPHER",,,
819,"BIOLOGIST",,,
820,"BIOLOGY SPECIMEN TECHNICIAN",,,
821,"BIOMEDICAL ENGINEER",,,
822,"BIOMEDICAL EQUIPMENT TECHNICIAN",,,
823,"BIOPHYSICIST",,,
824,"BIRD-CAGE ASSEMBLER",,,
825,"BIRTH ATTENDANT",,,
826,"BISQUE CLEANER",,,
827,"BISQUE GRADER",,,
828,"BIT BENDER",,,
829,"BIT SHARPENER",,,
830,"BIT SHAVER",,,
831,"BITE-BLOCK MAKER",,,
832,"BIT-SHARPENER OPERATOR",,,
833,"BLACK OXIDE COATING EQUIPMENT TENDER",,,
834,"BLACK-ASH-BURNER OPERATOR",,,
835,"BLACK-MILL OPERATOR",,,
836,"BLACKSMITH",,,
837,"BLACKSMITH APPRENTICE",,,
838,"BLACKSMITH HELPER",,,
839,"BLADE BALANCER",,,
840,"BLADE GROOVER",,,
841,"BLANCHING-MACHINE OPERATOR",,,
842,"BLANKET WASHER",,,
843,"BLANKET-CUTTING-MACHINE OPERATOR",,,
844,"BLANKET-WINDER HELPER",,,
845,"BLANKET-WINDER OPERATOR",,,
846,"BLANKMAKER",,,
847,"BLASTER",,,
848,"BLASTER HELPER",,,
849,"BLAST-FURNACE KEEPER",,,
850,"BLAST-FURNACE-KEEPER HELPER",,,
851,"BLASTING-CAP ASSEMBLER",,,
852,"BLEACH PACKER",,,
853,"BLEACH-BOILER FILLER",,,
854,"BLEACHER OPERATOR",,,
855,"BLEACHER, LARD",,,
856,"BLEACHER, PULP",,,
857,"BLEACH-LIQUOR MAKER",,,
858,"BLEACH-RANGE OPERATOR",,,
859,"BLEMISH REMOVER",,,
860,"BLENDER",,,
861,"BLENDER HELPER",,,
862,"BLENDER I",,,
863,"BLENDER II",,,
864,"BLENDER LABORER",,,
865,"BLENDER, SNUFF",,,
866,"BLENDER-CONVEYOR OPERATOR",,,
867,"BLENDER-MACHINE OPERATOR",,,
868,"BLENDING SUPERVISOR",,,
869,"BLENDING-LINE ATTENDANT",,,
870,"BLENDING-MACHINE OPERATOR",,,
871,"BLENDING-PLANT OPERATOR",,,
872,"BLENDING-TANK TENDER",,,
873,"BLENDING-TANK TENDER HELPER",,,
874,"BLIND AIDE",,,
875,"Blind Assembler",,,
876,"Blind Fitter",,,
877,"Blinds Installer",,,
878,"BLIND-SLAT-STAPLING-MACHINE OPERATOR",,,
879,"BLINDSTITCH-MACHINE OPERATOR",,,
880,"BLINTZE ROLLER",,,
881,"BLOCK FEEDER",,,
882,"BLOCK INSPECTOR",,,
883,"BLOCK MAKER",,,
884,"BLOCK-BREAKER OPERATOR",,,
885,"BLOCKER",,,
886,"BLOCKER AND CUTTER, CONTACT LENS",,,
887,"BLOCKER AND POLISHER, GOLD WHEEL",,,
888,"BLOCKER I",,,
889,"BLOCKER II",,,
890,"BLOCKER, AUTOMATIC",,,
891,"BLOCKER, HAND",,,
892,"BLOCKER, HAND I",,,
893,"BLOCKER, HAND II",,,
894,"BLOCKER, METAL BASE",,,
895,"BLOCKING-MACHINE TENDER",,,
896,"BLOCK-MAKING-MACHINE OPERATOR",,,
897,"BLOCK-PRESS OPERATOR",,,
898,"BLOCK-SPLITTER OPERATOR",,,
899,"BLOOD TESTER, FOWL",,,
900,"BLOOD-DONOR RECRUITER",,,
901,"BLOOD-DONOR-UNIT ASSISTANT",,,
902,"BLOWER AND COMPRESSOR ASSEMBLER",,,
903,"BLOWER FEEDER, DYED RAW STOCK",,,
904,"BLOWER INSULATOR",,,
905,"BLOW-MOLDING-MACHINE OPERATOR",,,
906,"BLOW-MOLDING-MACHINE TENDER",,,
907,"BLOW-OFF WORKER",,,
908,"BLOW-PIT HELPER",,,
909,"BLOW-PIT OPERATOR",,,
910,"BLOW-UP OPERATOR",,,
911,"BLUEPRINT TRIMMER",,,
912,"BLUEPRINTING-MACHINE OPERATOR",,,
913,"BOARD ATTENDANT",,,
914,"BOARDING-MACHINE OPERATOR",,,
915,"BOARD-LINER OPERATOR",,,
916,"BOARD-MACHINE SET-UP OPERATOR",,,
917,"BOAT BUFFER, PLASTIC",,,
918,"Boat Builder",,,
919,"BOAT LOADER I",,,
920,"BOAT LOADER II",,,
921,"BOAT OUTFITTER",,,
922,"BOAT PATCHER, PLASTIC",,,
923,"BOAT REPAIRER",,,
924,"BOAT RIGGER",,,
925,"BOATBUILDER APPRENTICE, WOOD",,,
926,"BOATBUILDER, WOOD",,,
927,"BOAT-CANVAS MAKER-INSTALLER",,,
928,"BOAT-HOIST OPERATOR",,,
929,"BOAT-HOIST-OPERATOR HELPER",,,
930,"BOAT-LOADER HELPER",,,
931,"BOAT-OAR MAKER",,,
932,"BOAT-RENTAL CLERK",,,
933,"BOATSWAIN",,,
934,"BOATSWAIN, OTTER TRAWLER",,,
935,"BOBBIN CLEANER, HAND",,,
936,"BOBBIN DISKER",,,
937,"BOBBIN INSPECTOR",,,
938,"BOBBIN PRESSER",,,
939,"BOBBIN SORTER",,,
940,"BOBBIN STRIPPER",,,
941,"BOBBIN WINDER, MACHINE",,,
942,"BOBBIN WINDER, SEWING MACHINE",,,
943,"BOBBIN-CLEANING-MACHINE OPERATOR",,,
944,"BOBBIN-WINDER TENDER",,,
945,"Body Fitter",,,
946,"BODY WIRER",,,
947,"BODYGUARD",,,
948,"BODY-MAKER-MACHINE SETTER",,,
949,"BODY-MAKE-UP ARTIST",,,
950,"Bodyshop",,,
951,"BOILER",,,
952,"BOILER HOUSE INSPECTOR",,,
953,"BOILER OPERATOR",,,
954,"BOILER RELINER, PLASTIC BLOCK",,,
955,"BOILERHOUSE MECHANIC",,,
956,"BOILERMAKER APPRENTICE",,,
957,"BOILERMAKER FITTER",,,
958,"BOILERMAKER HELPER I",,,
959,"BOILERMAKER HELPER II",,,
960,"BOILERMAKER I",,,
961,"BOILERMAKER II",,,
962,"BOILER-OPERATOR HELPER",,,
963,"BOILER-OUT",,,
964,"BOILER-ROOM HELPER",,,
965,"BOILING-TUB OPERATOR",,,
966,"BOIL-OFF-MACHINE OPERATOR, CLOTH",,,
967,"BOLT LOADER",,,
968,"BOLTER",,,
969,"BOLTER HELPER",,,
970,"BOMB LOADER",,,
971,"BONDACTOR-MACHINE OPERATOR",,,
972,"BONDED STRUCTURES REPAIRER",,,
973,"BONDER, AUTOMOBILE BRAKES",,,
974,"BONDER, SEMICONDUCTOR",,,
975,"BONDING-MACHINE SETTER",,,
976,"BONDING-MACHINE TENDER",,,
977,"BONE CRUSHER",,,
978,"BONE PICKER",,,
979,"BONE-CHAR KILN OPERATOR",,,
980,"BONE-CHAR KILN TENDER",,,
981,"BONE-CHAR OPERATOR",,,
982,"BONE-COOKING OPERATOR",,,
983,"BONE-DRIER OPERATOR",,,
984,"BONE-PROCESS OPERATOR",,,
985,"BONER",,,
986,"BONER, MEAT",,,
987,"BONSAI CULTURIST",,,
988,"Book Binder",,,
989,"BOOK REPAIRER",,,
990,"Book Seller",,,
991,"BOOK TRIMMER",,,
992,"BOOKBINDER",,,
993,"BOOKBINDER APPRENTICE",,,
994,"BOOKER",,,
995,"Booking Agent",,,
996,"BOOKING CLERK",,,
997,"BOOKING PRIZER",,,
998,"BOOKING SUPERVISOR",,,
999,"BOOK-JACKET-COVER-MACHINE OPERATOR",,,
1000,"BOOKKEEPER",,,
1001,"Book-Keeper",,,
1002,"Bookmaker",,,
1003,"BOOKMOBILE DRIVER",,,
1004,"BOOKMOBILE LIBRARIAN",,,
1005,"BOOK-SEWING-MACHINE OPERATOR I",,,
1006,"BOOK-SEWING-MACHINE OPERATOR II",,,
1007,"BOOM-CONVEYOR OPERATOR",,,
1008,"BOOSTER ASSEMBLER",,,
1009,"BOOTMAKER, HAND",,,
1010,"BORDER GUARD",,,
1011,"BORDER MEASURER AND CUTTER",,,
1012,"BORING-AND-FILLING-MACHINE OPERATOR",,,
1013,"BORING-MACHINE OPERATOR",,,
1014,"BORING-MACHINE OPERATOR, PRODUCTION",,,
1015,"BORING-MACHINE SET-UP OPERATOR, JIG",,,
1016,"BORING-MILL SET-UP OPERATOR, HORIZONTAL",,,
1017,"BOTANIST",,,
1018,"BOTTLE GAUGER",,,
1019,"BOTTLE PACKER",,,
1020,"BOTTLED-BEVERAGE INSPECTOR",,,
1021,"BOTTLE-HOUSE QUALITY-CONTROL TECHNICIAN",,,
1022,"BOTTLING-LINE ATTENDANT",,,
1023,"BOTTOM BLEACHER",,,
1024,"BOTTOM FILLER",,,
1025,"BOTTOM MAKER",,,
1026,"BOTTOM POLISHER",,,
1027,"BOTTOM PRESSER",,,
1028,"BOTTOM WHEELER",,,
1029,"BOTTOMER I",,,
1030,"BOTTOM-HOLE-PRESSURE-RECORDING-OPERATOR HELPER",,,
1031,"BOTTOM-HOOP DRIVER",,,
1032,"BOTTOMING-MACHINE OPERATOR",,,
1033,"BOTTOM-PRECIPITATOR OPERATOR",,,
1034,"BOTTOM-SAW OPERATOR",,,
1035,"BOTTOM-TURNING-LATHE TENDER",,,
1036,"BOUFFANT-CURTAIN-MACHINE TENDER",,,
1037,"BOUNCER",,,
1038,"BOW MAKER",,,
1039,"BOW MAKER, CUSTOM",,,
1040,"BOW MAKER, PRODUCTION",,,
1041,"BOW REHAIRER",,,
1042,"BOWL TURNER",,,
1043,"BOWLING-BALL ENGRAVER",,,
1044,"BOWLING-BALL FINISHER",,,
1045,"BOWLING-BALL GRADER AND MARKER",,,
1046,"BOWLING-BALL MOLDER",,,
1047,"BOWLING-BALL WEIGHER AND PACKER",,,
1048,"BOWLING-BALL-MOLD ASSEMBLER",,,
1049,"BOW-MAKER-MACHINE TENDER, AUTOMATIC",,,
1050,"BOW-STRING MAKER",,,
1051,"BOX BENDER",,,
1052,"BOX INSPECTOR",,,
1053,"BOX MAKER",,,
1054,"BOX MAKER, PAPERBOARD",,,
1055,"BOX MAKER, WOOD",,,
1056,"BOX PRINTER",,,
1057,"BOX REPAIRER II",,,
1058,"BOX TENDER",,,
1059,"BOX-BLANK-MACHINE OPERATOR",,,
1060,"BOX-BLANK-MACHINE-OPERATOR HELPER",,,
1061,"BOX-FOLDING-MACHINE OPERATOR",,,
1062,"BOXING INSPECTOR",,,
1063,"BOXING-AND-PRESSING SUPERVISOR",,,
1064,"BOX-LINING-MACHINE FEEDER",,,
1065,"BOX-SEALING INSPECTOR",,,
1066,"BOX-SEALING-MACHINE OPERATOR",,,
1067,"BOX-SPRING MAKER I",,,
1068,"BOX-SPRING MAKER II",,,
1069,"BOX-TRUCK WASHER",,,
1070,"BRACELET AND BROOCH MAKER",,,
1071,"BRAIDER OPERATOR",,,
1072,"BRAIDER SETTER",,,
1073,"BRAIDING-MACHINE OPERATOR",,,
1074,"BRAIDING-MACHINE TENDER",,,
1075,"BRAID-PATTERN SETTER",,,
1076,"BRAILLE OPERATOR",,,
1077,"BRAILLE PROOFREADER",,,
1078,"BRAILLE TRANSCRIBER, HAND",,,
1079,"BRAILLE TYPIST",,,
1080,"BRAILLE-AND-TALKING BOOKS CLERK",,,
1081,"BRAILLE-DUPLICATING-MACHINE OPERATOR",,,
1082,"BRAKE ADJUSTER",,,
1083,"BRAKE COUPLER, ROAD FREIGHT",,,
1084,"BRAKE HOLDER",,,
1085,"BRAKE OPERATOR I",,,
1086,"BRAKE OPERATOR II",,,
1087,"BRAKE REPAIRER",,,
1088,"BRAKE REPAIRER, RAILROAD",,,
1089,"BRAKE-DRUM-LATHE OPERATOR",,,
1090,"BRAKE-LINING CURER",,,
1091,"BRAKE-LINING FINISHER, ASBESTOS",,,
1092,"BRAKE-LINING-FINISHER HELPER, ASBESTOS",,,
1093,"BRAKER, PASSENGER TRAIN",,,
1094,"BRAN MIXER",,,
1095,"Branch Manager",,,
1096,"BRAND RECORDER",,,
1097,"BRANDING-MACHINE TENDER",,,
1098,"BRANNER-MACHINE TENDER",,,
1099,"BRASSIERE-SLIDE-MAKING-MACHINE TENDER, AUTOMATIC",,,
1100,"BRASS-WIND-INSTRUMENT MAKER",,,
1101,"BRAZER, ASSEMBLER",,,
1102,"BRAZER, CONTROLLED ATMOSPHERIC FURNACE",,,
1103,"BRAZER, FURNACE",,,
1104,"BRAZER, INDUCTION",,,
1105,"BRAZER, RESISTANCE",,,
1106,"BRAZING-MACHINE OPERATOR",,,
1107,"BRAZING-MACHINE SETTER",,,
1108,"BREADING MACHINE TENDER",,,
1109,"BREAK-AND-LOAD OPERATOR",,,
1110,"BREAKER",,,
1111,"BREAKER TENDER",,,
1112,"BREAKER-MACHINE OPERATOR",,,
1113,"BREAKER-MACHINE TENDER",,,
1114,"BREAKER-UP-MACHINE OPERATOR",,,
1115,"BREAKING-MACHINE OPERATOR",,,
1116,"BREAK-OFF WORKER",,,
1117,"Breeder",,,
1118,"Brewer",,,
1119,"BREWERY CELLAR WORKER",,,
1120,"Brewery Manager",,,
1121,"Brewery Worker",,,
1122,"BRIAR CUTTER",,,
1123,"BRIAR-WOOD SORTER",,,
1124,"BRICK SETTER OPERATOR",,,
1125,"BRICK TESTER",,,
1126,"BRICK UNLOADER TENDER",,,
1127,"BRICK-AND-TILE-MAKING-MACHINE OPERATOR",,,
1128,"BRICKLAYER",,,
1129,"BRICKLAYER APPRENTICE",,,
1130,"BRICKLAYER HELPER, FIREBRICK AND REFRACTORY TILE",,,
1131,"BRICKLAYER SUPERVISOR",,,
1132,"BRICKLAYER, FIREBRICK AND REFRACTORY TILE",,,
1133,"BRIDGE INSPECTOR",,,
1134,"BRIDGE OPERATOR, SLIP",,,
1135,"BRIGHT CUTTER",,,
1136,"BRILLIANDEER-LOPPER",,,
1137,"BRIM CURLER",,,
1138,"BRIM IRONER, HAND",,,
1139,"BRIM PRESSER I",,,
1140,"BRIM RAISER",,,
1141,"BRIM STITCHER I",,,
1142,"BRIM-AND-CROWN PRESSER",,,
1143,"BRIMER",,,
1144,"BRIM-POUNCING-MACHINE OPERATOR",,,
1145,"BRIM-STRETCHING-MACHINE OPERATOR",,,
1146,"BRINE MAKER I",,,
1147,"BRINE MAKER II",,,
1148,"BRINE-MIXER OPERATOR, AUTOMATIC",,,
1149,"BRINER",,,
1150,"BRINE-TANK TENDER",,,
1151,"BRINE-TANK-SEPARATOR OPERATOR",,,
1152,"BRINE-WELL OPERATOR",,,
1153,"BRIQUETTE OPERATOR",,,
1154,"BRIQUETTE-MACHINE OPERATOR",,,
1155,"BRIQUETTE-MACHINE-OPERATOR HELPER",,,
1156,"BRIQUETTER OPERATOR",,,
1157,"BRIQUETTING-MACHINE OPERATOR",,,
1158,"BROACHING-MACHINE OPERATOR, PRODUCTION",,,
1159,"BROACHING-MACHINE SET-UP OPERATOR",,,
1160,"BROADCAST CHECKER",,,
1161,"Broadcaster",,,
1162,"BROKERAGE CLERK I",,,
1163,"BROKERAGE CLERK II",,,
1164,"BROKER-AND-MARKET OPERATOR, GRAIN",,,
1165,"BROOM BUNDLER",,,
1166,"BROOM STITCHER",,,
1167,"BROOMCORN GRADER",,,
1168,"BROOMCORN SEEDER",,,
1169,"BROOMMAKER",,,
1170,"BROTH MIXER",,,
1171,"BROWNING PROCESSOR",,,
1172,"BROWN-STOCK WASHER",,,
1173,"BRUSH FILLER, HAND",,,
1174,"BRUSH LOADER AND HANDLE ATTACHER",,,
1175,"BRUSH MAKER, MACHINE",,,
1176,"BRUSH MATERIAL PREPARER",,,
1177,"BRUSH OPERATOR",,,
1178,"BRUSH POLISHER",,,
1179,"BRUSHER",,,
1180,"BRUSHER, MACHINE",,,
1181,"BRUSH-FABRICATION SUPERVISOR",,,
1182,"BRUSH-HEAD MAKER",,,
1183,"BRUSH-MACHINE SETTER",,,
1184,"BUCKER",,,
1185,"BUCKET CHUCKER",," HEAD)",
1186,"BUCKET OPERATOR",,,
1187,"BUCKET TURNER",,,
1188,"BUCKLE INSPECTOR",,,
1189,"BUCKLE SORTER",,,
1190,"BUCKLE-FRAME SHAPER",,,
1191,"BUCKLER AND LACER",,,
1192,"BUCKLE-STRAP-DRUM OPERATOR",,,
1193,"BUCKLE-WIRE INSERTER",,,
1194,"BUCKSHOT-SWAGE OPERATOR",,,
1195,"BUDDER",,,
1196,"BUDGET ANALYST",,,
1197,"BUDGET CLERK",,,
1198,"BUDGET OFFICER",,,
1199,"BUFFER",,,
1200,"BUFFER I",,,
1201,"BUFFER, AUTOMATIC",,,
1202,"BUFFER, INFLATED-PAD",,,
1203,"BUFFER, MACHINE",,,
1204,"BUFFING TURNER-AND-COUNTER",,,
1205,"BUFFING-AND-POLISHING-WHEEL REPAIRER",,,
1206,"BUFFING-AND-SUEDING-MACHINE OPERATOR",,,
1207,"BUFFING-LINE SET-UP WORKER",,,
1208,"BUFFING-MACHINE OPERATOR",,,
1209,"BUFFING-MACHINE OPERATOR, SILVERWARE",,,
1210,"BUFFING-MACHINE TENDER",,,
1211,"BUFFING-WHEEL FORMER, AUTOMATIC",,,
1212,"BUFFING-WHEEL FORMER, HAND",,,
1213,"BUFFING-WHEEL INSPECTOR",,,
1214,"Builder",,,
1215,"BUILDER, BEAM",,,
1216,"Builders Labourer",,,
1217,"Building Advisor",,,
1218,"BUILDING CLEANER",,,
1219,"BUILDING CONSULTANT",,,
1220,"Building Control",,,
1221,"Building Engineer",,,
1222,"Building Estimator",,,
1223,"Building Foreman",,,
1224,"BUILDING INSPECTOR",,,
1225,"Building Manager",,,
1226,"Building Surveyor",,,
1227,"BUILDING-EQUIPMENT INSPECTOR",,,
1228,"BUILDING-INSULATION SUPERVISOR",,,
1229,"BULB FILLER",,,
1230,"BULK FILLER",,,
1231,"BULKER",,,
1232,"BULKER, CUT TOBACCO",,,
1233,"BULK-PLANT OPERATOR",,,
1234,"BULK-SEALER OPERATOR",,,
1235,"BULK-STATION OPERATOR",,,
1236,"BULL-CHAIN OPERATOR",,,
1237,"BULLDOZER OPERATOR I",,,
1238,"BULLET-ASSEMBLY-PRESS OPERATOR",,,
1239,"BULLET-ASSEMBLY-PRESS SETTER-OPERATOR",,,
1240,"BULLET-CASTING OPERATOR",,,
1241,"BULLET-GROOVING-SIZING-AND-LUBRICATING-MACHINE OPERATOR",,,
1242,"BULLET-LUBRICANT MIXER",,,
1243,"BULLET-LUBRICATING-MACHINE OPERATOR",,,
1244,"BULLET-SLUG-CASTING-MACHINE OPERATOR",,,
1245,"BULL-GANG WORKER",,,
1246,"BUNCH MAKER, HAND",,,
1247,"BUNCH MAKER, MACHINE",,,
1248,"BUNCH TRIMMER, MOLD",,,
1249,"BUNDLE BREAKER",,,
1250,"BUNDLE TIER AND LABELER",,,
1251,"BUNDLER, SEASONAL GREENERY",,,
1252,"BUNDLES HANGER",,,
1253,"BUNG DRIVER",,,
1254,"BUREAU CHIEF",,,
1255,"BURLAP SPREADER",,,
1256,"BURLER",,,
1257,"BURNER",,,
1258,"BURNER OPERATOR",,,
1259,"BURNER TENDER",,,
1260,"BURNING SUPERVISOR",,,
1261,"BURNING-PLANT OPERATOR",,,
1262,"BURNISHER",,,
1263,"BURNISHER, BALANCE WHEEL ARM",,,
1264,"BURN-OUT TENDER, LACE",,,
1265,"BURR GRINDER",,,
1266,"BURRER",,,
1267,"BURRER, MACHINE",,,
1268,"BURRING-MACHINE OPERATOR",,,
1269,"BURSAR",,,
1270,"BUS ATTENDANT",,,
1271,"Bus Company",,,
1272,"Bus Conductor",,,
1273,"BUS DISPATCHER, INTERSTATE",,,
1274,"BUS DRIVER",,,
1275,"BUS DRIVER, DAY-HAUL OR FARM CHARTER",,,
1276,"BUS INSPECTOR",,,
1277,"Bus Mechanic",,,
1278,"Bus Valeter",,,
1279,"BUSHER",,,
1280,"Business Consultant",,,
1281,"Business Proprietor",,,
1282,"Butcher",,,
1283,"BUTCHER APPRENTICE",,,
1284,"BUTCHER, ALL-ROUND",,,
1285,"BUTCHER, CHICKEN AND FISH",,,
1286,"BUTCHER, FISH",,,
1287,"BUTCHER, MEAT",,,
1288,"Butchery Manager",,,
1289,"BUTLER",,,
1290,"BUTLER, SECOND",,,
1291,"BUTT MAKER",,,
1292,"BUTTER LIQUEFIER",,,
1293,"BUTTERMAKER",,,
1294,"BUTTERMAKER, CONTINUOUS CHURN",,,
1295,"BUTTON GRADER",,,
1296,"BUTTON MAKER AND INSTALLER",,,
1297,"BUTTON RECLAIMER",,,
1298,"BUTTON SPINDLER",,,
